date,continent,location,total_cases,new_cases,total_deaths,new_deaths,total_tests,new_tests,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,hosp_patients,icu_patients,reproduction_rate,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence
2020-03-06,Europe,Russia,3813270,6711,355050,946,96496811,97520,0.31120535932830795,469.03968163812505,5016716,4144458,11669740,65126,3883,2.4845763859443473,9.472658801362721,46594677,711.0665151595058,40.684697651375686,23.08106711532233,17.45071627087846,52860.01562225517,41.77142680722427,151.56588408033318,15.289852535034429
2021-09-08,South America,UK,4806425,9275,278676,72,87962053,50802,0.8500398549931936,394.5903262196575,63883802,75161280,15027781,50791,19635,1.2704655094241732,22.664302781160217,880492387,395.00823076226976,47.42872126602549,7.370585456976249,12.009075099189971,13507.482516118313,46.70770129785923,594.3159924360662,4.685511929657197
2020-06-24,Europe,USA,6609876,649,384833,991,82830729,87748,0.6031888234045187,482.2576196422115,94229224,31063022,30727652,41379,5053,0.985506193039521,88.83735857131983,801474101,253.4933848875735,26.01543052306253,14.441547770582513,6.879606673890937,39543.46113011944,38.43110059356853,292.9994850775097,8.63043195607163
2020-06-09,Europe,Canada,2378837,4134,475573,634,79028674,27215,0.14568252732936837,304.1651275734955,39406288,66182482,17249976,91938,15233,1.650504817169458,28.0319185454055,1173216943,682.1929451856414,44.635402111051945,9.73036909579607,6.288268758049279,6318.39645449211,40.22577216152449,464.4616382681971,3.7090551729655035
2021-04-26,Europe,France,6123769,7587,43162,308,50341446,55046,0.7264715434958315,166.89342737296704,52059196,42878249,24695554,93250,12124,0.9303019052140098,69.50605164170305,299291330,614.7822881400823,48.47797146645606,24.926550160380522,14.81433266301124,4265.428930767757,43.56541767960182,109.47754521045104,3.535049421647508
2022-06-11,Europe,Russia,1524102,8828,396965,695,21653023,94593,0.2074592014798784,413.32488773202954,21877899,49204900,61725228,85609,19398,2.3810868635837696,39.513922947947535,1077601251,87.13303688611191,31.208290445538864,16.716881030373965,19.40276972977191,33031.86949106953,26.118176571078617,467.2455236813986,14.53041973784102
2020-11-05,Europe,Japan,9052788,1036,273497,698,72778707,34094,0.4330049301124801,145.7281356866853,58022484,61995319,28642190,80119,1128,1.0185086040911384,26.211876710175098,1164201813,670.0128438314167,23.409881017900965,7.991690067820256,6.112185248995936,8243.865739532735,34.02314399231772,102.28755643345399,11.078723515174113
2020-11-04,North America,UK,2383366,4131,112313,709,41663694,38669,0.6466072368392933,82.38640095594296,91872286,14073414,16582148,37723,14716,2.479868271306543,14.40474071526766,1322646855,493.6327535069457,44.65733512348675,18.35127995243614,4.962160683844671,22159.99573686361,14.322579095833365,747.6345226442239,12.418046361083949
2022-07-09,South America,USA,2035848,2148,28477,589,20678491,36126,0.27192953745748727,353.14440701950366,28913671,28624666,29742427,41166,6865,1.337336380761691,97.21917285545032,1269789117,755.8352674079501,41.032874283147166,24.832180344451025,9.580688871968817,24379.503103621566,12.48502574655444,450.81052551964996,14.911501382179193
2021-12-01,Europe,USA,5122930,5457,155642,859,64617968,99889,0.3841068146757922,319.4778317671797,53694231,51933288,9025462,89292,14407,2.1253720147275033,52.111554426775186,413474957,198.81036646102854,26.381366145021552,17.10086561230748,9.69477929806969,54090.45741425229,30.447132331793863,170.04654707254946,6.267463711073189
2021-09-13,Europe,UK,8593223,6079,86373,185,12211878,79036,0.7341495973041509,439.47445129769767,81172390,56988097,23210025,85310,18080,1.79656065009154,11.475499319016347,838874438,265.63425372236264,33.3567077954765,14.14758189112389,16.706300552763196,23954.927257399064,36.73038831685078,338.73835032964394,8.625877214400457
2020-08-01,North America,UK,9913841,2430,404653,855,41149264,16772,0.9379109534243434,480.96237890802536,59959328,43611527,35866314,89170,8324,2.366988348889471,19.881397608004626,180582525,547.879611706546,37.33976619469663,10.865402432373092,10.971118006210244,35106.712759606395,19.85702788861165,132.24699340167652,12.529258690688795
2021-11-22,South America,Brazil,6691409,1879,169176,252,88615087,48586,0.529245056959473,428.59879361227706,59952782,24184019,25233893,96679,7407,1.7508539058173698,40.729707771700085,218455466,486.91619261327713,25.095622599542725,6.842468296575359,4.061840201989247,54308.42917003452,20.014554021548054,471.626802966712,2.8359506469488625
2021-08-04,Europe,France,838003,7542,194442,12,69087029,51943,0.009970971556622743,30.010898794135375,8322499,10660506,16656900,7249,7245,1.6624359588837012,54.417052661502694,282759918,392.50171734593164,41.447384798886794,9.564925979797751,18.651350759030894,15137.983172641856,47.711678397990006,185.64025109670916,16.828027542709883
2021-06-21,Europe,UK,3433382,2011,4551,298,20332168,68868,0.3384637512418305,332.25671649113406,42431936,43230892,38207027,96804,4665,1.8057048891370249,18.17967982396841,716071951,748.572981285491,40.696482241830694,16.072415591297474,9.34419419035984,56537.92006441977,25.923019688622713,431.17526477898315,7.525542859588644
2020-02-10,Asia,Germany,8670178,3373,68359,75,54090302,49855,0.39863433484553445,392.36620643202286,53719967,31440406,31803762,3796,4220,2.0729310642890897,27.772835777740212,349297963,569.1040479919996,46.61379837534886,20.075713972991643,14.36503941840145,58393.84099037568,49.314213790635094,313.8555186344184,13.516306696661951
2022-09-11,North America,France,3395049,7357,448096,50,25157918,22218,0.33917362000224405,490.96436217508824,6377354,54623471,56322746,18918,11731,2.297683264381616,78.37063251165664,644317895,713.1691353551774,37.01818893284585,22.55861780459299,14.347300616437806,69230.42886667371,43.14213333330061,633.1083817430938,19.9157331352795
2021-01-14,Asia,India,66150,1289,143988,786,53935667,81008,0.43626886111556273,187.33064975631686,9151325,2579943,17547748,18564,11180,1.0336298001929831,41.74815998870841,999279576,161.72241269592456,37.22939092086911,20.87424500745341,3.9578153357345696,31639.28984163711,31.98288253007182,437.57869790432693,10.031886462168995
2020-04-16,North America,USA,7951632,1447,126150,148,91628448,57205,0.6326662538183997,84.94079363557394,18743332,7144569,61227672,96248,12494,0.9017741837602207,0.1402367827722295,984849929,731.6984121940818,38.581620679079045,7.509304027448353,3.061279205673934,26574.803677570097,0.4567796463212592,693.7297035981961,5.0859205364928775
2020-10-21,North America,India,7429645,3199,473919,730,8060777,4959,0.12112802699775316,426.4665308986106,31547314,28204284,44748158,94322,11485,0.5686993913319593,5.3940288406456816,1098753194,466.91282701928895,28.213497841457198,20.469197700260935,4.496629481851009,49438.36366968956,14.79625808340611,758.9438652013625,5.112234576855109
2020-05-18,Asia,Japan,6081687,6381,172517,121,27206260,82979,0.2726305088675055,158.73337181627767,9006819,20574035,17810035,80848,311,1.2401584060872004,43.93284462730619,270362728,43.430256327741155,42.75817553834008,16.632090922916113,19.261029260407163,5012.42709168403,20.88218922231013,778.6674077798383,2.1471481075336283
2021-08-05,Europe,India,8948331,7522,309780,210,88097643,45134,0.5076480860176246,299.1009478969294,11020321,51956585,49526504,91509,5434,2.192370045676101,6.011773758483818,1174778105,242.14663845653413,39.87497783787893,14.382151150096474,16.49788013374141,3742.8542955600187,32.64074548675926,282.1374467469529,15.574563718932742
2021-03-26,Europe,Canada,2547500,6059,467143,279,23353915,25874,0.3155733081799751,194.94738210649993,44458438,20457279,38812483,78743,15567,0.6397148572737732,17.390441181177472,27205371,35.4988278231722,45.174368763827324,16.455282369441612,5.244208704331971,24114.36957913377,19.77615365444726,637.2980830023769,6.575195461748519
2020-10-16,North America,Russia,9388162,3183,471410,537,85076377,1301,0.9910853381353594,201.1631283793306,97382843,72215704,41292846,66982,15980,1.5770401529267035,72.78764426640774,205352365,462.3057767711333,43.05758014917812,5.16150657544975,13.452787703279933,51336.5410841856,41.39119425209519,406.67757420622,4.281789488185566
2021-03-21,Europe,USA,4193060,5462,291829,684,55704922,58017,0.43143146703748825,366.2322395887258,29936876,75968380,7809150,66487,16785,1.889577272462129,48.03838247215708,1287116738,332.62096294953454,39.15716691512188,6.354604859420537,13.403553758657964,9035.356613789152,33.14526357684496,398.32120943846644,14.56022464249491
2022-05-24,South America,Germany,134055,3216,313278,155,1014295,43319,0.8697991535922163,180.73756266996932,9174836,49114419,51327671,53173,17980,2.173706066242117,48.246193316258946,12984904,987.5750643141188,24.82676452728797,15.516985581459624,3.0095045963497187,44852.73252665807,17.358004263280364,707.7612899698086,6.873596186868548
2020-05-15,Europe,USA,9064630,3136,351060,237,7662434,89616,0.8965098356138644,346.5375564852435,72428683,34651452,18215475,67253,121,1.666860643950993,59.82180918314104,1250126073,869.8190757872945,47.5744196962649,8.472384989631152,10.294092564350356,19595.86330567534,39.22170236716104,201.968232264662,12.40891000562339
2020-08-30,Europe,UK,9198550,3318,107967,375,55849477,86219,0.8360069997223499,7.164227726151051,49920360,14308647,7072813,53394,750,0.8726400203859055,78.85186681510316,612507643,827.4141517397178,31.01636544149445,15.910819042668665,15.100183000230226,45965.55241529952,15.154515718491629,434.4672155692412,8.938698062871438
2020-10-01,Asia,France,9084966,2782,94455,81,15984239,95192,0.04689824094516781,162.323695001938,82587943,76741976,38468537,11390,16489,2.429072516436448,15.858595108137097,15557777,506.105383540933,48.92895705550287,12.084271437496303,6.1754784009953205,32531.352548363444,3.1393303618294457,515.0182677996745,7.348901863915631
2020-01-12,Asia,Canada,1841648,9182,258835,491,76590195,22455,0.9477467316133514,159.52201567683133,54835121,10454596,4763670,56627,6934,0.6893030208040758,17.30475936149055,1233547504,809.0166243572592,32.056124060016415,23.148240413495053,17.46536514390995,8945.465595334372,8.627814319858423,146.28639895419403,10.299162315240235
2021-03-29,Europe,India,7132508,7657,461063,355,96544272,4112,0.12874256213317692,374.4176429483585,72002782,33765972,11218046,86730,9251,2.0379992235939164,12.1403850225688,264037533,274.20095098812766,24.378148780495124,23.993668546089072,14.225183199688633,18062.514218645127,0.13702463863959902,705.1599779363513,6.962071548071746
2020-02-18,Europe,India,6437845,4920,433209,924,97695693,57033,0.034403627714294505,157.27855801281393,22983875,51754265,69882300,81013,12359,0.6731184476866172,93.68292772448437,614635972,565.0429731680597,46.54519242499004,24.595682261370392,3.1177130500973913,16160.249018622206,41.61751401222615,320.03737587560465,17.540733463707824
2020-10-06,South America,Brazil,3828433,6324,175405,272,75867393,58360,0.4143696079065575,316.6635661825415,50389591,13020367,68203272,83516,12855,0.7868382153622304,57.729022363664484,1130612733,398.98888070621587,43.851762203861156,22.978759917656372,17.533541061893096,12356.336896918936,31.355424795478886,559.7737531702278,2.387765784077358
2021-08-16,Asia,Japan,2735264,6327,239646,579,93946393,82418,0.19463403275785607,344.2622010539324,96994791,43881399,61450236,30950,19622,2.29643118738989,9.264042295413377,753957555,179.62849240750242,43.58888168339419,24.717817023846656,3.329800501867242,33315.83593992962,28.528465537660875,749.6560011168496,1.5729188739911864
2020-01-12,South America,Germany,4448748,8417,189937,43,58157289,32145,0.18419652966323619,329.2127720985576,88162535,46719527,5833411,72130,17628,2.0061493172035196,22.064556090162814,179439839,81.88729705472,22.682322521933543,19.122942514787233,18.094789670717546,66871.9222128727,33.10241272770816,603.8283035102777,8.72146752028687
2020-03-16,Europe,France,7152747,776,472312,572,35253022,32735,0.2878196133761506,301.6468405243323,99056485,62760916,53977520,62963,9201,1.2310165424639667,72.55900499128455,359974746,562.6361991418987,46.37839499155901,24.21084559802103,8.673220578687742,46408.12722007812,32.679916250078314,720.2073743316122,4.284029064790665
2022-09-07,North America,France,4137270,5208,311900,122,83849831,72781,0.24840560524685484,206.80842467469733,13131425,43425775,38691288,44693,3282,1.777448713312408,2.899167881754461,1011046164,106.66274353140409,37.892019114885834,17.83584930913654,14.877054338773632,58684.14017336945,28.274997042784744,148.68127754743418,15.130802645434626
2021-09-25,Europe,Germany,4317922,687,385007,348,91501647,67641,0.6847954021501531,186.6524888419052,10899822,31519839,62111685,19600,2275,1.4144944434213886,72.56555579869733,592107749,720.8230657191226,34.11067208818861,21.184284137714403,16.386326468099583,68694.53304317169,42.12050228343343,444.9142718565156,7.7152443037397695
2022-12-10,Asia,UK,8847905,529,61192,707,78124773,21711,0.18677730663607006,282.2920291879448,49312224,25459060,37257263,74634,765,0.6330755217926274,91.1464418192727,346657231,922.2537939388942,47.39514864239416,7.638199854474205,7.781569939273655,38302.96376035618,22.04735050181602,495.3824879795124,5.967316531079784
2021-12-05,South America,Russia,7465373,5067,191758,329,60750918,5630,0.5431183051972586,31.851551242163158,97361477,14447688,17598330,63086,2715,1.9422552326773914,5.6381765771387204,1359573198,170.4850486144453,39.98124057445821,18.65199175205116,9.059426167918597,17426.83522235989,40.24047235488616,582.3272164439134,7.82824780085376
2020-07-29,Asia,Italy,1020154,8080,310877,408,82051896,65488,0.9864265461435298,437.909921025763,86951090,27612944,41274476,77478,17881,2.026511447472307,18.642044575855866,969729624,476.229192725126,23.99092471558958,23.622066186705194,11.662209636479654,65018.95948600747,39.331684234112174,181.80077777134824,5.170194694890496
2021-04-07,North America,UK,8070924,5518,235161,990,60477120,3206,0.43238242095628887,412.6575715151716,57271779,77601100,3073890,14012,12138,2.264682772304033,0.2378601613570619,109218055,741.3868471292269,35.58611528170111,15.800964830655253,12.905756040564444,49229.89524595131,9.975241792717803,559.7524960379908,6.69339710099706
2021-01-16,North America,Canada,6843532,2153,288137,322,25463332,56289,0.6418731087954365,173.19235851859483,13954542,12304069,21871646,30702,11924,1.58127469322256,10.903051459045388,1220285224,293.97126442269655,39.09849766542688,8.736394270606185,7.964712403311929,67166.94697774416,22.68816898074128,202.19548560860272,11.791720422037153
2022-12-17,Europe,Japan,4945169,9486,161564,110,71648711,18953,0.9693716777298736,283.4095616928156,23310280,29458266,45408613,48176,19222,1.8462759020029118,61.699152067224276,280115267,921.5568744366079,46.95652093194903,15.53777121450003,19.87072127036952,45921.20535423114,41.74661119809304,147.32896504886196,17.41661837321
2022-09-10,Europe,France,6733215,6094,152053,769,43482867,10068,0.13763899804136426,466.11384909223165,48277026,68410473,45231292,10346,5066,1.3761008367497358,4.481779633913563,1010929503,889.5809032812117,28.396823050247004,19.138819881189768,15.529079444778622,54485.00569201974,41.542759593124146,428.52344553329897,8.046517819418831
2022-05-30,Asia,UK,8195810,6974,286287,88,26988760,78930,0.4186070092930494,135.81839870604833,74789793,43099236,2912219,14428,489,1.1378185182156528,42.58350754863254,787503863,112.71681217238117,43.827016569422454,20.395769981947957,7.660584166940491,62453.897439742614,1.2003281103917518,520.2627002152112,7.092763767638476
2021-08-11,North America,France,7904294,9718,470819,432,69721076,55916,0.8501924001952541,371.22763384742666,94413839,7456102,50561003,5755,6374,1.3233999903762186,50.340176655015114,766944756,37.12577381652174,43.994387115042386,15.474040198639678,13.88734725155057,53388.20249488562,11.152506121479355,770.6823394167836,15.854007694253225
2021-08-14,Europe,Canada,7185197,4774,482668,709,35876986,1067,0.9323056827448798,41.36590366050258,42998225,44068631,57771012,6283,1935,2.3235047133289752,90.6629098272543,1052761437,976.6938981496079,23.841484544710422,9.347360484373002,10.401310419424451,39822.55826887783,21.19371983270608,589.037799169243,1.4261012876011663
2020-03-11,North America,Germany,8171548,7692,191349,793,71871379,50658,0.6012360579589051,261.68607373548554,69920145,79695176,3001798,49036,2749,0.8283425700883773,47.429035551381936,695644070,956.9102745234198,20.516995482676187,23.53377577157495,17.625591156266097,33562.5443260416,2.357717666705467,513.9735330397502,6.739450182824644
2020-12-09,Europe,Russia,6714301,3103,107044,711,78831168,52165,0.14342060254022337,441.9845647236488,57325861,38887288,35412393,1337,11488,0.996999635241091,14.254551914483882,688811183,428.0627484213036,37.44229087695369,20.47234832906714,8.59215120320594,57813.03610898633,13.031231144734685,250.19543062749617,9.591245552340443
2020-10-20,Asia,Brazil,9258731,2440,181062,98,29862982,80781,0.901471583947655,275.85464207453674,92778481,73643625,51798142,59786,11883,1.7123815827554643,28.92922146309954,1162890141,60.05769086491269,43.684366588729574,10.41376801235208,6.193517798605143,54267.0210846275,12.91499194408786,206.43105677026568,12.412571860133061
2020-09-17,Europe,France,7969693,4135,128406,538,92192012,9859,0.17444656619094256,308.12641341855067,6602922,43016226,1224214,62968,9295,0.7325626431223724,67.21953656582478,316090896,622.6867972185677,36.63292472981891,21.23625834792749,3.7843163993456272,26283.726851240135,10.728419099374348,525.0912573387982,3.9651690657951804
2021-07-22,South America,Italy,1859582,7124,456104,600,66758903,29164,0.35287784833211855,453.81964665477204,21763103,29935772,27322698,20857,7464,2.283729023304854,11.211581022276428,525565842,300.4760063147697,44.40042455599626,11.957252990361182,19.733256941752273,35384.90574660861,19.832948934090293,256.0643275481732,9.224233563050534
2020-10-19,Europe,Italy,7744064,5201,69351,145,9771488,80913,0.37550797776226175,357.6803200249014,6822150,8155531,20035975,90472,12137,0.5944727437265251,23.174276766874215,183421982,937.3557570315487,38.66909421402542,11.248626893367614,9.106768451434597,44814.36215611277,40.65053869588221,594.6235645449124,11.759708870756185
2021-08-30,North America,India,2129885,844,490588,693,5372045,99251,0.44729153987262804,347.93484011213275,9762006,55357646,14820612,27640,6286,2.0106245865298122,99.57771210709271,416741392,796.7153058037604,39.59877085016901,22.261532546942885,6.748813962838303,2957.5451145981724,12.20568206202895,180.1339643030318,10.694758710998443
2020-04-21,Europe,Germany,4720642,446,181071,256,11765650,20773,0.7901658159309496,293.1920110464492,20658733,43493108,42037845,38435,12995,1.2474560942985997,0.5534570913019121,883520193,653.097846292109,20.844632772875766,22.464704136342426,11.36006404826739,18082.240295283595,29.103365599563297,337.7450763906411,11.91647048288482
2022-03-12,Europe,Germany,549239,3915,234085,188,2499544,57295,0.8021443781024846,316.4943070962092,40534204,30672476,52860643,16214,4149,0.6023311472229222,15.21833131965714,323732218,291.65880903839326,22.657946087582783,12.969628056379584,7.957868474762997,18264.793259923557,27.87890301414816,641.1607344092756,13.585567081768918
2022-05-26,North America,France,8945309,3109,233883,239,25462497,33939,0.7196550732781142,401.85271200830863,84521745,64330348,15643009,41532,5848,2.1858557874374744,84.36858412602604,1068251108,704.2558936473004,41.75088853147624,5.178456101631291,6.959300583498374,61942.977604210544,40.89620414520829,681.7259559226117,8.208080713498914
2020-02-15,Asia,Germany,5408753,1234,498095,870,34081389,48599,0.022128674421581618,489.61654164862216,99930694,73999665,60973234,26531,7656,1.7809204693609104,10.13820232229744,494256175,296.276584091612,42.88529847128867,8.731312427999837,13.47853650338685,23872.6549912441,19.699970276642425,341.66854148395515,2.20907909374386
2020-05-18,South America,France,3047569,6587,70309,898,15704000,6114,0.5648451022171516,397.66267700409395,95131431,29988465,37682415,73549,2345,0.5177174182962769,3.364100558456362,1021959389,47.25467431035729,36.265339341929774,23.185926564491172,4.272422926031519,38614.89375805604,11.17843090672595,244.70395112933704,2.0555693638188153
2021-04-26,South America,Russia,9659072,226,405662,502,56479333,98475,0.7474929558814,353.7684158134981,88617805,53895972,34411310,35812,6680,1.0350656967692264,12.131230385275337,933022133,513.3502417440714,37.704953823531035,22.974986741101155,11.652880143763436,58379.46622329174,44.57603244923961,770.7399028149699,17.315578293376632
2021-01-29,North America,Japan,785332,4143,161805,707,48542499,12818,0.4446252400615428,67.77244180575742,27537329,584141,67301097,58928,8770,1.2040912154500483,69.35971886978224,608756565,493.79769934080406,38.430975195352325,14.066894961868952,9.586332122859673,18918.873065490177,41.64735315433907,632.7531959016745,13.87096511974236
2020-04-25,North America,Brazil,9156558,7185,119156,808,62447058,9335,0.9449360453653964,408.5401937208466,16100612,3567867,66641836,70554,18082,1.1451562977985423,99.3110531822783,1245626021,765.375913295971,23.149739565618482,11.08233414551757,12.05299807871003,9539.238345213627,31.075183980362254,664.9415014724268,15.519508967827822
2022-04-20,Europe,UK,8555080,5558,338144,676,80399219,55008,0.823810521880351,367.9971836993515,66828269,22862690,47357697,63883,12787,1.496684058059284,59.063556579463736,57247754,867.0171435309002,40.037258127527906,11.054965842103432,8.447490593361223,66436.82664908285,4.661968806172023,255.9261549173597,18.647287778673842
2021-08-06,Asia,Brazil,397710,186,441848,818,62824564,71745,0.6381550654868308,385.21609770061696,29611189,42922938,67033625,84153,10863,1.5536059157536914,12.431626905898685,1063919904,360.9238038073194,34.35409930286151,22.943896052570764,12.695455655721789,49623.12258635724,0.8058914606617118,397.1070536250806,15.260343662807118
2021-08-14,Europe,Russia,6503216,2535,21576,270,37245771,43148,0.062425183682513374,115.54823912165595,12832248,24313398,51777617,93404,6984,1.2935080355863164,18.377877096123328,312448338,454.9782801016342,38.07568930061837,11.49466621951033,4.390915254367934,13216.70983192975,9.131231057066469,147.74611186845388,14.153724099876692
2020-03-29,Europe,India,4317048,1932,3320,519,35883086,3577,0.6523462475831382,451.72184827046385,76769621,5392922,2654392,52398,5256,1.1635406775557138,53.76820085536167,187866498,475.69641544808286,36.89425486431568,15.231605194802192,9.394702253859151,57560.09722687352,9.831927921825223,176.57964175387994,13.459412239221626
2020-08-18,North America,Russia,3188729,9040,141822,549,64745673,73916,0.9115796012522189,48.64068417343109,17545237,45389803,58190111,42774,6551,1.5088186565801107,71.56581871856167,1049425703,330.9818435286556,42.890007453621166,19.620221011857957,7.037476340184305,55311.73632015538,6.812370874404222,254.67133063114417,5.912894308840405
2020-02-22,Europe,Japan,4785956,2032,103002,113,58202989,4076,0.3794453868809514,126.80602784597328,7120473,40682427,14357362,31090,16662,0.56723080925732,66.29121827740893,389147029,745.9530543889384,29.55704791147944,9.189620832188377,10.447525125337501,58790.335725808516,13.109068565085163,312.2642416214684,19.18858736320359
2022-08-02,Europe,USA,5105724,1252,184535,338,48756262,32925,0.838132525605361,331.51171916220085,58732777,55288387,40870394,36809,1468,1.7904035200632293,57.472649832443615,358284113,526.8801733542365,31.205787352023563,10.076781631717873,9.771713817976458,20058.66778914182,16.89442806281806,798.0293620523817,11.29884185325342
2021-03-22,Asia,Italy,5025764,5509,26572,567,79666445,51869,0.313161142862179,336.8572319155076,47011190,7710609,67028876,67425,9132,1.7119650338072891,98.62697758262694,1033599005,914.8162166447535,31.74818919573739,12.161237861902537,13.730122249183754,31951.997463838998,37.72191998530947,395.4619956232316,5.2194039977535365
2021-11-28,Europe,Russia,7996198,5074,280092,942,67411815,59314,0.5701032915473028,156.6622831504124,83223168,46186452,26236196,24060,2318,1.058439599450299,19.803395018648683,763953664,653.8076641766302,42.873682975220376,18.084467786947798,13.688881378712182,48863.48828273984,35.47610693180831,588.5130480537721,4.986698010383258
2022-10-04,North America,Brazil,910775,1881,116528,985,96860441,41205,0.6484244183707824,350.7598885559074,47286051,53058375,49467477,10091,4536,0.8590308940012743,17.290399106947273,410350611,219.7775933050327,32.93337865409106,21.349813022926558,10.027200706287346,27956.062621828947,5.218966084699761,733.1130237128325,16.49005231838676
2022-05-31,South America,USA,5954878,269,169898,358,79681765,11095,0.6779950375588949,193.96526882743603,58348126,5867602,57951546,46283,5347,0.6459699452558696,85.90612104183943,908060848,173.160562259566,25.312243151001642,15.93411526661999,6.087593668941276,5828.079882922343,48.85534867668876,272.2397822586069,5.753963427669316
2020-03-11,Europe,Brazil,5927997,1630,89051,649,67422363,84715,0.8825493144643481,0.08775792896165147,86262299,15227945,55269403,19039,14462,1.674687502612223,29.082172936852235,890358212,378.6604945371292,49.491229112510865,7.658574732992474,12.892532026319415,10415.033025685085,37.60696270851421,201.30553655865668,1.787101559640994
2020-10-31,North America,Japan,558924,4405,290011,613,1687279,56680,0.23462226700628208,81.30306614369177,65805346,43355804,15841401,43289,13581,1.637800545170404,33.252637716377045,1123479831,353.4572748544035,34.80145591893643,13.924910461394422,19.43076128980969,42200.831851722694,8.171662971000703,270.2807382464371,9.139833183858293
2022-07-21,Europe,Brazil,3881185,6139,191303,333,79606436,28400,0.2623695852889747,441.3091376090872,48592315,59656644,41752978,3718,18167,1.5666361802211064,54.86681399943322,1048913745,413.0605066138851,23.277442494681893,7.55381444246388,6.152526314600015,26886.605772304898,6.224828546498118,717.6951809049342,16.52965863992468
2020-07-12,Europe,Japan,5004998,1574,459478,688,61274703,84297,0.7040409933107368,111.34700586470942,85949670,31778410,51182404,21919,10067,2.4712365363743016,38.1274799286225,1220945799,191.75515960139768,40.10824867978107,6.765943393333906,4.174006042398458,1371.229094869835,4.377344313025805,565.9802239610286,8.874353182534179
2022-02-21,North America,India,5166650,1695,222428,168,97526472,67346,0.1771938124840381,56.45516942943796,38234429,23960175,55911817,42016,3226,1.56308822204304,28.764043183986963,367176439,978.4404433262245,42.17487072585451,16.792335397028957,7.497540153364452,53912.962361350765,36.58943333294712,415.9345862683355,16.26740397443675
2021-10-06,Europe,France,5693075,3258,257412,338,3735049,87110,0.4642704049639603,341.10030296659727,35295574,17134074,13283246,75234,11920,1.9435814599393817,91.71752612473689,510688725,154.2526751400416,35.006685167266866,24.12424223595846,10.019645690482424,29752.558252866107,11.814328023616438,674.1979227832693,16.717008539472303
2020-05-14,Europe,Germany,8109916,3262,203305,797,24874195,28562,0.02003438407721514,220.35322120486805,66997677,78048388,7176210,34398,15272,0.7258365436671972,12.92742129686707,837843319,656.1222864820778,39.393716548319645,21.75223666668119,8.205203170942,22650.080695769335,3.6483997591610473,265.70851002916595,17.29643609299874
2021-08-25,Europe,Russia,5193278,1445,306822,260,64709283,40663,0.1409793369901141,398.29546819882216,53587819,27669774,65918803,21444,2819,1.0979415783711268,40.42897834049746,1206561324,22.938542713943892,25.1802459344819,20.48942525084986,17.19006506120546,50232.823354525855,21.091380471407,267.422762177722,12.189096974554392
2020-04-14,Europe,Italy,431413,6263,369705,886,89316128,18510,0.6788463850288614,430.7224672828941,97004498,33874541,36203100,82911,3970,1.0508932298559435,0.2967058710490966,36448001,412.89142793582295,31.03767155841137,19.541119317306674,11.381470432280327,32402.508510061838,35.434921570020364,497.0540644156033,14.28994463327609
2020-04-23,North America,Brazil,9741172,8411,275107,734,85157322,61608,0.747461603481754,422.99443869361573,95728252,66948168,26734296,48051,10258,1.6519510117160168,80.74536599657102,24002902,316.091565104086,24.854858101148487,22.94255714271395,7.1841739882080695,48943.346548060916,15.22782079230769,653.0439300766935,5.975322155894941
2022-03-28,Europe,Canada,4165100,52,457576,198,8097173,72489,0.11531903323787684,156.50460959844665,4378065,75736499,36709042,6866,16808,1.1616264567141479,16.841884609594914,677675855,388.20439136202435,31.61705769094425,20.056701682855554,19.153383967231996,1910.667684304356,24.132278620899093,281.69096184060254,2.8942609173114673
2022-08-11,Asia,Russia,863561,9949,49434,210,98832381,52182,0.227709550411197,252.77296898408207,67072078,57286489,64110476,94080,2105,1.7821328537401,77.29899968158846,571793543,503.09657132538246,36.88401566560758,17.53754690601543,5.126067935261248,1649.9878718528878,9.633748409502108,247.02403695761782,11.122829959421606
2021-04-06,North America,Brazil,302186,5570,66617,286,95363087,87667,0.0989044465370511,325.07086732348205,50600508,47890724,27595966,70457,18854,1.8801794784034058,14.8603114478144,111639885,604.3712515090746,33.276182215457396,12.293601605474407,5.089494511926741,39633.233198316084,21.4574260435626,431.782289537377,1.2010559593618906
2020-10-16,North America,Russia,3207393,7579,413485,691,69400724,26883,0.4334128439251168,160.99154364206197,76278208,27700136,5486060,46113,15907,0.5673796743548076,41.67388475176034,591433160,587.676231346357,37.79644522207222,7.018877797195855,7.169842606562762,68772.63036176703,17.947111571256546,193.94328300816608,9.849019168094967
2021-06-27,Europe,USA,5489464,1666,117569,761,86698398,71427,0.12611607074463327,20.54965767650907,60047064,71539683,64249743,41522,19275,1.7795154248788905,72.81849385029157,279937930,634.4065334199018,35.052775201056555,14.220667276880208,4.305126068105257,19792.649416364908,21.69592075937526,623.4682233049085,2.93977878132194
2022-06-19,Europe,Japan,7456985,6901,207384,742,1174077,35844,0.43729601716689004,247.83219114845957,97024281,9944915,8465397,65143,9875,0.7335747245576827,27.080880317481572,831876267,846.1022057282527,29.53443120205269,23.495684722907345,15.778095638706821,48119.65544450059,23.28557994239553,504.13164562710836,3.0599856962962257
